21474836480,111669149696,REF
21474836481,111669149698,REF
21474836482,111669149699,REF
21474836483,111669149697,REF
21474836484,111669149701,REF
21474836485,111669149702,REF
21474836486,111669149700,REF
21474836487,111669149704,REF
21474836488,111669149705,REF
21474836489,111669149703,REF
21474836490,111669149707,REF
21474836491,111669149708,REF
21474836492,111669149709,REF
21474836493,111669149710,REF
21474836494,111669149711,REF
21474836495,111669149712,REF
21474836496,111669149713,REF
21474836497,111669149706,REF
21474836498,111669149715,REF
21474836499,111669149714,REF
21474836500,111669149717,REF
21474836501,111669149718,REF
21474836502,111669149719,REF
21474836503,111669149720,REF
21474836504,111669149721,REF
21474836505,111669149722,REF
21474836506,111669149723,REF
21474836507,111669149716,REF
21474836508,111669149725,REF
21474836509,111669149724,REF
21474836510,111669149727,REF
21474836511,111669149728,REF
21474836512,111669149729,REF
21474836513,111669149730,REF
21474836514,111669149731,REF
21474836515,111669149732,REF
21474836516,111669149733,REF
21474836517,111669149734,REF
21474836518,111669149726,REF
21474836519,111669149736,REF
21474836520,111669149735,REF
21474836521,111669149738,REF
21474836522,111669149739,REF
21474836523,111669149740,REF
21474836524,111669149741,REF
21474836525,111669149742,REF
21474836526,111669149743,REF
21474836527,111669149744,REF
21474836528,111669149737,REF
21474836529,111669149746,REF
21474836530,111669149745,REF
21474836531,111669149748,REF
21474836532,111669149749,REF
21474836533,111669149750,REF
21474836534,111669149751,REF
21474836535,111669149752,REF
21474836536,111669149753,REF
21474836537,111669149747,REF
21474836538,111669149755,REF
21474836539,111669149754,REF
21474836540,111669149757,REF
21474836541,111669149758,REF
21474836542,111669149759,REF
21474836543,111669149760,REF
21474836544,111669149761,REF
21474836545,111669149762,REF
21474836546,111669149763,REF
21474836547,111669149764,REF
21474836548,111669149765,REF
21474836549,111669149766,REF
21474836550,111669149756,REF
21474836551,111669149768,REF
21474836552,111669149767,REF
21474836553,111669149769,REF
21474836554,111669149770,REF
21474836555,111669149771,REF
21474836556,111669149773,REF
21474836557,111669149772,REF
21474836558,111669149775,REF
21474836559,111669149774,REF
21474836560,111669149777,REF
21474836561,111669149776,REF
21474836562,111669149779,REF
21474836563,111669149778,REF
21474836564,111669149781,REF
21474836565,111669149782,REF
21474836566,111669149783,REF
21474836567,111669149784,REF
21474836568,111669149785,REF
